particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599811919872,576460889742404352,20.8002987,25.4255524,-5.56460619,33.353569,1.41763282,1.74820995,-0.38103205,2.28522873,0.00031396086,-0.000117419804,0.000630507013,-7.95037778e-08,8,2,107,28,28,2.0,PIXEL,0,2,107,107
4503599677702144,576460889742404352,12.5416145,29.4052563,-59.134079,67.2259979,1.80640697,4.2611928,-8.55969715,9.73141575,0.00024689603,-6.57095006e-05,1.94970871e-05,-8.86278357e-08,8,2,107,29,29,2.0,PIXEL,0,2,107,107
4503599677702144,576460889742404608,13.3167171,31.2340469,-62.8075218,71.402298,1.80555737,4.26159143,-8.55967808,9.73141575,0.00100333989,-0.00085072557,-0.000211656094,-1.2965036e-07,8,2,108,30,30,2.0,PIXEL,0,2,108,108
4503599828697088,576460889742405376,-29.2752151,12.8114595,-27.8779354,42.4386559,-1.89240539,0.817902148,-1.79864991,2.73796773,0.00019616379,0.000962754129,0.000231769853,-5.33363078e-08,8,2,111,31,31,2.0,PIXEL,0,2,111,111
4503599828697088,576460889742405632,-31.215229,13.6503048,-29.7215443,45.2454224,-1.89271224,0.817701697,-1.79841805,2.73796773,-0.000269146287,-0.000645067601,-9.50431422e-06,-2.62735057e-07,8,2,112,32,32,2.0,PIXEL,0,2,112,112
4503599879028736,576460889742405888,-29.0963783,-12.0389233,35.6512566,47.5762367,-3.15132403,-1.3140856,3.86745381,5.16004133,-0.000208623678,-0.000268767762,-0.000261930429,-4.43222206e-07,8,2,113,33,33,2.0,PIXEL,0,2,113,113
4503599879028736,576460889742406144,-30.7756615,-12.7395868,37.7120132,50.3259315,-3.15111256,-1.31536114,3.86719179,5.16004086,0.000370280759,0.000192518593,0.000367067289,-6.85702304e-08,8,2,114,34,34,2.0,PIXEL,0,2,114,114
4503599711256576,576460889742407680,31.5439587,0.968137622,46.2616577,56.0061378,4.35399866,0.123791397,6.38449097,7.72952271,0.000545414165,-0.00101635244,-0.000352476694,-9.57506785e-08,8,2,120,35,35,2.0,PIXEL,0,2,120,120
4503599929360384,576460889742407936,29.1488762,11.888834,30.698822,44.0781403,1.0063529,0.400088996,1.0554173,1.5158782,0.000154854875,-0.000459724572,2.63724287e-05,-9.24751475e-08,8,2,121,36,36,2.0,PIXEL,0,2,121,121
4503599711256576,576460889742407936,32.953228,1.00773478,48.3277626,58.5076523,4.354568,0.12193007,6.38413858,7.72952271,5.37132764e-05,-0.000541164365,-2.64169921e-05,-7.60233902e-08,8,2,121,37,37,2.0,PIXEL,0,2,121,121
4503599929360384,576460889742408192,30.9114342,12.5875788,32.5466881,46.7321358,1.00692666,0.398572475,1.05544364,1.51587808,0.000253916834,8.77764469e-05,-0.000275539263,-5.35813953e-08,8,2,122,38,38,2.0,PIXEL,0,2,122,122
4503599778365440,576460889742408960,-3.34152508,32.1372986,5.14531136,32.7570801,-0.210503519,2.11762619,0.339363843,2.15754128,-0.000777585257,-7.61590491e-05,-8.36903928e-06,-5.87958482e-08,8,2,125,39,39,2.0,PIXEL,0,2,125,125
4503599845474304,576460889742408960,-10.4483862,29.6524906,19.3251228,37.0048409,-0.394926935,1.15244567,0.748581052,1.43374884,0.000527125085,0.000379401637,-0.000306440314,-5.13758529e-08,8,2,125,40,40,2.0,PIXEL,0,2,125,125
4503599862251520,576460889742408960,-10.1946564,29.7412033,63.109539,70.5105743,-1.58650434,4.65392303,9.87297916,11.0300894,-0.00021797567,-0.000294263155,0.000103472295,-1.81909598e-07,8,2,125,41,41,2.0,PIXEL,0,2,125,125
4503599795142656,576460889742408960,-8.23509979,30.4263096,69.1501465,76.0364227,-0.340213627,1.29352045,2.93349028,3.22575092,0.000136040544,-0.000146154533,8.00486087e-05,-1.52451136e-07,8,2,125,42,42,2.0,PIXEL,0,2,125,125
4503599795142656,576460889742413056,-8.36135197,30.9066849,70.2396851,77.2344742,-0.339789569,1.29345,2.93357038,3.22575092,-0.000893926364,0.000488741731,-0.000319405779,-1.61046813e-07,8,2,141,43,43,2.0,PIXEL,0,2,141,141
4503599761588224,576460889742413312,-18.4506817,26.3383331,123.972725,128.078186,-2.42881083,3.44712687,16.2578373,16.7961369,0.000209411883,-0.0013905504,0.000325791509,-2.57119297e-07,8,2,142,44,44,2.0,PIXEL,0,2,142,142
4503599694479360,576460889742414080,-32.653862,-1.8640871,205.991074,208.573196,-4.11570549,-0.229203686,25.984724,26.3098583,-0.000469304156,-0.000597912935,-7.99570771e-05,-3.34814359e-07,8,2,145,45,45,2.0,PIXEL,0,2,145,145
4503599912583168,576460889742415104,6.49364376,-31.0352077,204.332626,206.788239,0.325833291,-1.60416543,10.5451174,10.6719341,-0.00091748673,0.000292518875,7.25068458e-05,-2.93942662e-07,8,2,149,46,46,2.0,PIXEL,0,2,149,149
4503599694479360,576460889742417920,-31.5911598,-1.80482268,199.281616,201.779785,-4.11865044,-0.227598682,25.984272,26.3098583,0.00298047438,-0.0022421903,0.000452158129,-3.47995183e-07,8,2,160,47,47,2.0,PIXEL,0,2,160,160
4503599694479360,576460889742418176,-33.1683197,-1.89278936,209.238739,211.861496,-4.11619234,-0.229493141,25.9846439,26.3098583,-3.02797162e-05,6.6075977e-06,-5.03670344e-06,-2.94783575e-07,8,2,161,48,48,2.0,PIXEL,0,2,161,161
4503599962914816,576460889742420480,21.985136,23.3243599,272.689087,274.567596,2.86063814,3.02355838,35.4193878,35.6632805,-0.000253662845,-0.00128311233,0.000129494438,-4.97011172e-07,8,2,170,49,49,2.0,PIXEL,0,2,170,170
4503599962914816,576460889742424832,22.6226063,23.9978199,280.582184,282.515015,2.86078835,3.02189302,35.4195175,35.6632767,-0.00100367609,-0.00117662887,0.000180819319,-5.94615813e-07,8,2,187,50,50,2.0,PIXEL,0,2,187,187
4503599677702144,576461027181377024,27.7578659,65.4977036,-131.594559,149.600281,1.78690279,4.26824284,-8.56027699,9.73141384,-0.00038995588,-8.81962696e-05,-0.000125219245,-1.29187868e-07,8,4,182,51,51,2.0,PIXEL,0,4,182,182
4503599677702144,576461027181377280,28.5762043,67.4535522,-135.517059,154.059357,1.78534019,4.26864529,-8.56040192,9.73141384,0.000752363005,0.000333867298,0.000323547982,-9.50458059e-08,8,4,183,52,52,2.0,PIXEL,0,4,183,183
4503599728033792,576461027181380096,-68.7879486,-21.7294312,-8.02391911,72.6037445,-4.23746729,-1.36078095,-0.495316446,4.47932529,-4.67427126e-05,0.000124732323,5.7635687e-05,-4.46576252e-08,8,4,194,53,53,2.0,PIXEL,0,4,194,194
4503599946137600,576461027181381888,10.6515598,-71.0353851,-7.99474955,72.2934265,0.639214694,-4.40934181,-0.495701581,4.48416901,-6.50505099e-05,-8.22380753e-06,-1.03520351e-05,-4.14660377e-08,8,4,201,54,54,2.0,PIXEL,0,4,201,201
4503599895805952,576461027181382912,59.2102966,-40.3198509,-37.1775017,80.7244568,3.83709955,-2.58528876,-2.40046453,5.21348667,0.000750132429,0.000867450901,0.000265212409,-4.19301607e-08,8,4,205,55,55,2.0,PIXEL,0,4,205,205
4503599895805952,576461027181383168,60.9888382,-41.51717,-38.2897034,83.140274,3.8385675,-2.58335495,-2.40019941,5.21348667,-0.000187566635,5.31439218e-05,-0.000357021636,-5.19800736e-08,8,4,206,56,56,2.0,PIXEL,0,4,206,206
4503599811919872,576461027181384960,45.4009438,56.1145134,-12.1905079,73.2826233,1.39867675,1.76382184,-0.379128844,2.28522801,0.000248428783,-0.000460604846,-0.00122384354,-3.19894191e-08,8,4,213,57,57,2.0,PIXEL,0,4,213,213
4503599828697088,576461027181387264,-65.8085709,28.3490372,-62.4366455,95.1127243,-1.90381455,0.796669006,-1.79613626,2.73796654,0.000213022839,5.54778853e-05,-0.000201081944,-5.23912895e-08,8,4,222,58,58,2.0,PIXEL,0,4,222,222
4503599828697088,576461027181387520,-67.8566132,29.2054386,-64.3690262,98.0580444,-1.90411508,0.795496464,-1.79633737,2.73796654,0.000226544376,0.000274640508,-0.00011836271,-7.34990309e-08,8,4,223,59,59,2.0,PIXEL,0,4,223,223
4503599929360384,576461027181392384,66.2078705,26.1123848,69.3019257,99.5840988,1.01643991,0.377305418,1.05413949,1.51587701,0.000115452123,-0.000543535163,8.29347409e-05,-9.63342046e-08,8,4,242,60,60,2.0,PIXEL,0,4,242,242
4503599778365440,576461027181394176,-7.07634497,71.3938522,11.4240093,72.7357712,-0.189967707,2.11965656,0.338799,2.15754032,-1.44218166e-05,2.92500454e-06,-2.66848674e-05,-4.66536534e-08,8,4,249,61,61,2.0,PIXEL,0,4,249,249
4503599845474304,576461027181394432,-23.061554,67.6237564,43.7995682,84.0364227,-0.373280972,1.16139436,0.745851755,1.43374825,9.18706937e-05,2.94592701e-05,9.65911795e-09,-4.73536765e-08,8,4,250,62,62,2.0,PIXEL,0,4,250,250
4503599879028736,576461027181396480,-66.0598755,-27.6074486,81.1345062,108.230629,-3.13967681,-1.33543587,3.86961102,5.1600399,0.00082708901,-0.000518312387,0.000491950137,-7.09388601e-08,8,4,258,63,63,2.0,PIXEL,0,4,258,258
4503599879028736,576461027181396736,-67.8684082,-28.3775654,83.3645401,111.203941,-3.13838792,-1.33703852,3.87010312,5.1600399,0.000615451892,0.000542779162,0.000686389394,-5.29923838e-08,8,4,259,64,64,2.0,PIXEL,0,4,259,259
4503599711256576,576461027181400320,73.1315231,2.01783609,107.229553,129.821686,4.35509205,0.097445868,6.38419962,7.7295208,9.15800993e-05,-0.000330401526,-5.75820013e-05,-1.17865113e-07,8,4,273,65,65,2.0,PIXEL,0,4,273,273
4503599929360384,576461027181400576,66.6736526,26.2849407,69.7849274,100.278618,1.01665878,0.376482636,1.05422246,1.51587701,-0.000101299811,5.5602879e-05,7.77139503e-05,-7.67428503e-08,8,4,274,66,66,2.0,PIXEL,0,4,274,274
4503599862251520,576461027181410816,-23.0121555,67.6467361,143.46582,160.282455,-1.56343627,4.66119671,9.87322617,11.0300884,3.09466413e-05,-0.000113793867,5.85400594e-05,-7.35024628e-08,8,4,314,67,67,2.0,PIXEL,0,4,314,314
4503599795142656,576461027181410816,-18.2037144,69.8783875,158.202164,173.997879,-0.316329598,1.30230868,2.93227291,3.22574949,0.000145714745,-0.000982350553,0.000451719854,-7.94861919e-08,8,4,314,68,68,2.0,PIXEL,0,4,314,314
4503599761588224,576461027181427712,-41.898365,59.3990211,280.524353,289.794769,-2.44492745,3.42624784,16.2598324,16.7961349,0.000999461976,-0.00167340937,0.000502611743,-1.61886007e-07,8,4,380,69,69,2.0,PIXEL,0,4,380,380
4503599694479360,576461027181437184,-72.1547165,-3.94268823,455.385162,461.086731,-4.11618948,-0.204625532,25.984848,26.3098545,-0.00203594076,0.000296132057,-0.000320601655,-3.38111903e-07,8,4,417,70,70,2.0,PIXEL,0,4,417,417
4503599912583168,576461027181439232,13.9038277,-69.7363052,458.368591,463.874725,0.295386285,-1.60875511,10.545311,10.6719303,-0.000806336058,0.00157926057,0.000263031165,-3.25352488e-07,8,4,425,71,71,2.0,PIXEL,0,4,425,425
4503599912583168,576461027181439488,14.2642403,-71.7067337,471.296783,476.957825,0.293398529,-1.60739195,10.5455732,10.6719294,0.00179518817,0.00116647966,0.000126427098,-1.19365041e-06,8,4,426,72,72,2.0,PIXEL,0,4,426,426
4503599677702144,576461164620333056,44.7272987,106.359993,-213.528549,242.723297,1.76093996,4.27490044,-8.56233215,9.73141193,-0.00089686818,-0.000411304354,-0.000389611261,-1.10220363e-07,8,6,192,73,73,2.0,PIXEL,0,6,192,192
4503599828697088,576461164620363008,-106.283104,44.9918861,-100.510429,153.162949,-1.91400111,0.772845387,-1.79571784,2.73796582,-0.000119000986,-0.000273728889,9.14407792e-06,-5.75957344e-08,8,6,309,74,74,2.0,PIXEL,0,6,309,309
4503599728033792,576461164620364544,-110.643555,-35.3089714,-12.9194117,116.890976,-4.22929573,-1.38603187,-0.495134801,4.47932482,-6.13787197e-05,0.000560860557,-0.00104394997,-4.05972251e-08,8,6,315,75,75,2.0,PIXEL,0,6,315,315
4503599946137600,576461164620367616,16.9850521,-115.666786,-13.0160255,117.663437,0.612607241,-4.41304636,-0.49632287,4.48416853,0.000674702984,7.25628634e-05,0.000188555161,-5.16456993e-08,8,6,327,76,76,2.0,PIXEL,0,6,327,327
4503599895805952,576461164620369152,95.5807724,-64.658699,-59.8729935,130.032471,3.8528862,-2.56250286,-2.39960885,5.21348619,-0.000464574056,-0.000274232647,-0.000452868902,-5.23096411e-08,8,6,333,77,77,2.0,PIXEL,0,6,333,333
4503599895805952,576461164620369408,97.1177444,-65.6808853,-60.830452,132.112289,3.8530345,-2.56185555,-2.40006161,5.21348619,-8.17622713e-05,-7.61914198e-05,-4.98533627e-05,-3.50651099e-08,8,6,334,78,78,2.0,PIXEL,0,6,334,334
4503599811919872,576461164620372480,72.6721573,90.9438248,-19.6507339,118.191307,1.3772155,1.78053439,-0.37957266,2.28522754,0.00016222024,-0.000147598985,-0.000103493956,-3.49900553e-08,8,6,346,79,79,2.0,PIXEL,0,6,346,346
4503599778365440,576461164620387328,-10.6958742,114.785721,18.3551502,116.879776,-0.163888142,2.12183809,0.338758737,2.15753961,4.91149476e-05,-2.21196988e-05,0.000161908596,-5.6206698e-08,8,6,404,80,80,2.0,PIXEL,0,6,404,404
4503599845474304,576461164620387840,-36.0699387,109.735558,70.8088303,135.870697,-0.347110301,1.16862774,0.747188747,1.43374729,9.4111303e-05,5.81493332e-05,-4.73158216e-05,-4.09312193e-08,8,6,406,81,81,2.0,PIXEL,0,6,406,406
4503599879028736,576461164620391424,-107.440102,-45.4415016,132.190277,176.341019,-3.12973738,-1.36374557,3.86778784,5.16003895,8.7499182e-05,-0.000134621456,2.3263985e-05,-5.16920835e-08,8,6,420,82,82,2.0,PIXEL,0,6,420,420
4503599929360384,576461164620397824,107.962685,40.9728394,112.394043,161.551712,1.0258677,0.350912064,1.05412209,1.51587629,0.000262319692,0.000654163072,-0.000473485707,-6.08667108e-08,8,6,445,83,83,2.0,PIXEL,0,6,445,445
4503599929360384,576461164620398080,109.852112,41.6190186,114.333771,164.342392,1.02651751,0.35043335,1.05364859,1.51587629,4.52154018e-06,-0.000488643767,0.000157880306,-7.48126396e-08,8,6,446,84,84,2.0,PIXEL,0,6,446,446
4503599845474304,576461164620401152,-36.2124863,110.215843,71.1158676,136.459885,-0.346728206,1.16877139,0.747141421,1.43374717,0.000134432295,7.79719339e-05,-5.97187172e-05,-5.89843232e-08,8,6,458,85,85,2.0,PIXEL,0,6,458,458
4503599711256576,576461164620410624,116.380684,2.84460807,170.623901,206.575333,4.35566473,0.0702557936,6.38416433,7.72951937,-0.000349054724,-6.32082083e-05,0.000238710229,-9.69454632e-08,8,6,495,86,86,2.0,PIXEL,0,6,495,495
4503599795142656,576461164620427520,-27.9907818,112.004379,252.880905,278.1427,-0.290473878,1.30772364,2.9325366,3.22574806,0.000112694135,0.000497336616,-0.000210769576,-9.08771156e-08,8,6,561,87,87,2.0,PIXEL,0,6,561,561
4503599862251520,576461164620427776,-37.0320015,109.827927,232.738327,260.013641,-1.53790355,4.66934299,9.87338543,11.0300875,-0.000455215864,-0.000436250237,0.00013530477,-7.25186027e-08,8,6,562,88,88,2.0,PIXEL,0,6,562,562
4503599795142656,576461164620427776,-28.4123764,113.907799,257.146912,282.835602,-0.289219946,1.30847383,2.93232584,3.22574806,0.000184834469,0.000514615909,-0.000211590668,-1.16973574e-07,8,6,562,89,89,2.0,PIXEL,0,6,562,562
4503599761588224,576461164620468480,-67.485817,95.1683197,450.716461,465.580841,-2.45502853,3.4100728,16.2617073,16.7961311,-0.000553963124,-0.00142520142,0.000214696469,-4.47860373e-07,8,6,721,90,90,2.0,PIXEL,0,6,721,721
4503599677702144,576461302059291136,66.0953217,158.848709,-318.465637,361.992493,1.72764587,4.28912115,-8.56190777,9.73132801,0.0011113371,4.1493935e-05,0.000245373609,-2.31038726e-07,8,8,210,91,91,2.0,PIXEL,0,8,210,210
4503599828697088,576461302059336192,-159.921707,66.0968552,-150.638,229.609497,-1.92740798,0.739745975,-1.7953167,2.73796487,3.27418966e-05,-0.000441097858,-0.00021675702,-5.06009172e-08,8,8,386,92,92,2.0,PIXEL,0,8,386,386
4503599895805952,576461302059345408,142.364929,-95.5328445,-88.9315643,193.183258,3.87160063,-2.53481674,-2.39889145,5.21348572,-0.000116100833,-0.000323391607,0.000154466994,-4.53037927e-08,8,8,422,93,93,2.0,PIXEL,0,8,422,422
4503599728033792,576461302059358208,-163.278488,-52.7587547,-19.1029491,172.702393,-4.21914625,-1.41622269,-0.496284634,4.47932386,-0.000128163418,0.000392974529,-3.12812335e-05,-4.21755502e-08,8,8,472,94,94,2.0,PIXEL,0,8,472,472
4503599946137600,576461302059362816,24.4596729,-171.004211,-19.2367382,173.864563,0.579780638,-4.41747618,-0.496344477,4.48416805,3.22459382e-05,-4.32173292e-05,0.000422850891,-4.05349105e-08,8,8,490,95,95,2.0,PIXEL,0,8,490,490
4503599811919872,576461302059370240,106.873077,135.82962,-29.1642017,175.480225,1.35078919,1.80068266,-0.37947917,2.28522611,0.000339454127,-0.000239391215,7.28564628e-05,-4.16648547e-08,8,8,519,96,96,2.0,PIXEL,0,8,519,519
4503599778365440,576461302059392512,-14.5563984,171.027908,27.3531055,174.037048,-0.1287774,2.1241076,0.339697808,2.15753913,-0.000198784546,-4.1079209e-05,0.000181034789,-5.72816923e-08,8,8,606,97,97,2.0,PIXEL,0,8,606,606
4503599845474304,576461302059413248,-51.6081886,164.849075,105.904854,203.216919,-0.314276367,1.17789328,0.747170389,1.43374658,-0.000861518725,-0.000160484487,-0.000109984721,-4.59849971e-08,8,8,687,98,98,2.0,PIXEL,0,8,687,687
4503599879028736,576461302059418368,-157.0802,-67.2884293,193.634186,258.314301,-3.11822844,-1.38994205,3.86775637,5.16003799,0.000609544222,-0.000906076632,0.000165528618,-9.10432831e-08,8,8,707,99,99,2.0,PIXEL,0,8,707,707
4503599879028736,576461302059418624,-158.832855,-68.0706863,195.808807,261.215363,-3.11715007,-1.39189899,3.86792207,5.16003799,0.000158689378,-0.0010272119,-0.000242012698,-7.75598465e-08,8,8,708,100,100,2.0,PIXEL,0,8,708,708
4503599929360384,576461302059428352,161.966522,58.3967972,167.589172,240.907776,1.03673804,0.316471308,1.05438805,1.51587522,-0.000722608762,0.000350754854,0.000604675093,-5.57702222e-08,8,8,746,101,101,2.0,PIXEL,0,8,746,746
4503599711256576,576461302059447296,172.7341,3.51313376,253.251846,306.602417,4.35480881,0.0346933082,6.38503933,7.72951841,0.000790646591,0.000905172899,-0.00054439978,-8.09232006e-08,8,8,820,102,102,2.0,PIXEL,0,8,820,820
4503599862251520,576461302059473152,-54.3466873,162.931534,344.930298,385.346344,-1.50795221,4.67859793,9.87362289,11.0300865,-4.13827402e-05,0.000288166484,-0.000143037993,-1.47992324e-07,8,8,921,103,103,2.0,PIXEL,0,8,921,921
4503599795142656,576461302059492864,-39.6425972,167.878647,377.897675,415.646729,-0.256565988,1.314116,2.93284035,3.22574687,-0.000214454907,-0.000211663559,7.59629329e-05,-9.0894865e-08,8,8,998,104,104,2.0,PIXEL,0,8,998,998
4503599694479360,648518483780305152,-95.5072937,-5.07480764,602.5,610.049011,-4.12515736,-0.193041921,25.983511,26.3098488,-6.99445263e-06,-2.7091977e-07,-1.15339617e-06,-4.04312175e-08,9,2,1,105,105,1.0,PIXEL,2,2,1,1
4503599912583168,648518483780307968,17.716404,-91.0276184,597.5,604.684387,0.282541305,-1.61608255,10.5445375,10.6719255,0.000162323908,0.00018877504,2.45346891e-05,-4.44706636e-08,9,2,12,106,106,1.0,PIXEL,2,2,12,12
4503599962914816,648518483780311296,48.6930809,51.3751564,602.5,606.646484,2.87684321,3.0037322,35.4197578,35.6632729,0.000359818398,0.00038937162,-6.23090673e-05,-5.94582943e-08,9,2,25,107,107,1.0,PIXEL,2,2,25,25
4503599962914816,648518483780311552,48.3276062,50.9935036,598.0,602.11554,2.87646437,3.00460744,35.4197159,35.6632729,5.22182127e-05,-0.00023655525,1.57830309e-05,-4.18329478e-08,9,2,26,108,108,1.0,PIXEL,2,2,26,26
