particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599946137600,576460889742414592,-23.0610619,-23.7865353,172.007706,175.17009,-4.46720934,-4.59245825,33.2628174,33.8743668,0.000483602576,0.000180709947,8.95851917e-05,-3.0299185e-07,8,2,147,34,34,2.0,PIXEL,0,2,147,147
4503599912583168,576460889742415616,28.3516693,-13.5875177,180.472504,183.191193,5.95167685,-2.8421824,37.8608627,38.4311905,0.000452876877,-0.00113548688,-0.000156769296,-3.12867257e-07,8,2,151,35,35,2.0,PIXEL,0,2,151,151
4503599761588224,576460889742415616,25.5412273,-19.419733,183.140244,185.933456,2.26899409,-1.7140553,16.2280273,16.4756279,0.00128141756,0.00157395832,-1.37259958e-05,-6.68172731e-07,8,2,151,36,36,2.0,PIXEL,0,2,151,151
4503599845474304,576461027181333248,32.0853119,-65.1600723,-424.32489,430.497986,2.68838191,-5.50174665,-35.7370682,36.2580452,0.000447775383,0.00137930154,-0.000178372065,-2.5411714e-07,8,4,11,37,37,2.0,PIXEL,0,4,11,11
4503599828697088,576461027181335808,50.040741,53.2874298,-431.256714,437.411316,3.27832723,3.45654869,-28.0900936,28.491396,-2.30655459e-07,0.00115226931,0.000142592457,-7.94728123e-07,8,4,21,38,38,2.0,PIXEL,0,4,21,21
4503599929360384,576461027181357312,5.0061512,-71.8964996,-213.936584,225.751556,0.600912094,-8.94472885,-26.6132107,28.0827961,0.000200955736,0.000304507819,-9.76468291e-05,-1.50132792e-07,8,4,105,39,39,2.0,PIXEL,0,4,105,105
4503599694479360,576461027181360896,24.4870033,68.0905075,-219.250244,230.889282,1.42232203,4.0171051,-12.9146786,13.600008,-3.3799337e-05,-0.000862728339,-0.000271820521,-2.10270258e-07,8,4,119,40,40,2.0,PIXEL,0,4,119,119
4503599644147712,576461027181363968,-66.964447,-29.6151028,-147.129471,164.347519,-5.42579937,-2.37465906,-11.9010658,13.2937889,-6.00058993e-05,-2.8491535e-05,3.34172801e-05,-3.35558411e-07,8,4,131,41,41,2.0,PIXEL,0,4,131,131
4503599744811008,576461027181374720,59.4526672,-38.9705009,-81.8704529,108.450325,2.7483151,-1.77290368,-3.76312566,4.98685265,-1.90148367e-05,0.000225822179,-0.000120152901,-8.7506784e-08,8,4,173,42,42,2.0,PIXEL,0,4,173,173
4503599744811008,576461027181374976,61.023056,-39.983036,-84.020546,111.299522,2.74890304,-1.77173626,-3.76324582,4.98685265,1.72278742e-05,3.14760255e-05,-2.1696178e-06,-4.89295253e-08,8,4,174,43,43,2.0,PIXEL,0,4,174,174
4503599811919872,576461027181380352,-62.2526741,-36.0656166,-7.07499504,72.3132858,-3.79325128,-2.22258091,-0.432151318,4.41888428,0.000193717133,-0.000259939785,-0.000362741179,-4.5977508e-08,8,4,195,44,44,2.0,PIXEL,0,4,195,195
4503599895805952,576461027181390080,12.245966,-70.1388245,7.79948378,71.6345901,1.17910457,-6.6300354,0.738060415,6.7752161,5.41584859e-06,2.71995432e-05,0.000235232161,-4.4939199e-08,8,4,233,45,45,2.0,PIXEL,0,4,233,233
4503599879028736,576461027181392640,59.6445351,38.7967796,44.0969543,83.7403564,2.75734091,1.81804693,2.04622912,3.88670063,0.000676441239,-0.000509421516,-0.000459234056,-5.33185442e-08,8,4,243,46,46,2.0,PIXEL,0,4,243,243
4503599879028736,576461027181392896,61.4658699,39.9975624,45.4481163,86.3073883,2.75729728,1.81862962,2.04576993,3.88670039,-0.000181921831,-0.000100255274,0.000333945121,-1.76892911e-07,8,4,244,47,47,2.0,PIXEL,0,4,244,244
4503599962914816,576461027181394176,-7.67709637,71.2480774,16.3779182,73.5129623,-1.00172579,9.09469891,2.09094882,9.38617325,-0.000288300274,1.81412379e-05,-0.000217259163,-4.53374653e-08,8,4,249,48,48,2.0,PIXEL,0,4,249,249
4503599660924928,576461027181398784,37.7109032,-61.0508461,79.1353378,106.828842,4.87451601,-7.85056162,10.1906233,13.756896,-0.000231621903,-1.91214476e-05,9.59852987e-05,-5.44416139e-08,8,4,267,49,49,2.0,PIXEL,0,4,267,267
4503599711256576,576461027181402624,-27.4507504,66.1325989,88.4372406,113.79496,-2.82356262,6.74788141,9.03654099,11.6265497,-0.000144871257,-0.000505038188,0.000331766554,-5.75726489e-08,8,4,282,50,50,2.0,PIXEL,0,4,282,282
4503599711256576,576461027181402880,-28.2242393,67.9804535,90.9121933,116.979149,-2.82481527,6.74691248,9.03687286,11.6265497,0.00112154544,0.000403555896,4.91042774e-05,-8.10084018e-08,8,4,283,51,51,2.0,PIXEL,0,4,283,283
4503599728033792,576461027181404160,-71.7300339,2.97049689,124.881577,144.048859,-9.54744625,0.419415176,16.6247787,19.1761322,0.000136804767,-6.07551083e-05,8.00036432e-05,-8.13768679e-08,8,4,288,52,52,2.0,PIXEL,0,4,288,288
4503599677702144,576461027181412096,-67.9175034,25.5976963,196.953613,209.90387,-7.7068038,2.88098693,22.3173866,23.7859592,0.000287269679,-0.000813797058,0.000203481148,-7.10894142e-07,8,4,319,53,53,2.0,PIXEL,0,4,319,319
4503599862251520,576461027181412864,-68.3420715,-22.6900597,236.15509,246.905914,-2.59395957,-0.885259628,8.99109554,9.40017414,0.00143000367,0.00208744989,0.000617544574,-1.60878855e-07,8,4,322,54,54,2.0,PIXEL,0,4,322,322
4503599778365440,576461027181421824,-46.9909134,-54.5658722,320.992188,328.971375,-6.47745943,-7.48862934,44.1570511,45.2536583,0.00082430325,7.30825777e-05,0.000133098234,-2.0114129e-07,8,4,357,55,55,2.0,PIXEL,0,4,357,357
4503599946137600,576461027181429760,-49.905838,-51.3015404,371.579987,378.411865,-4.48242044,-4.57799339,33.2627602,33.8743629,-0.000740130723,-0.00104998448,-0.000244520488,-2.41249211e-07,8,4,388,56,56,2.0,PIXEL,0,4,388,388
4503599946137600,576461027181430016,-51.1742096,-52.5968208,380.989777,387.994751,-4.48393726,-4.57828283,33.262516,33.8743629,0.000603101158,-0.000842588255,-3.49484908e-05,-2.53815756e-07,8,4,389,57,57,2.0,PIXEL,0,4,389,389
4503599795142656,576461027181430272,-31.9338074,-64.49646,357.14386,364.393707,-0.492279023,-0.946865976,5.29365206,5.40118599,1.05135896e-05,5.92727702e-05,1.12935568e-05,-2.80114733e-07,8,4,390,58,58,2.0,PIXEL,0,4,390,390
4503599761588224,576461027181432064,57.4026794,-43.2865868,409.863098,416.129517,2.28781223,-1.69913363,16.2269325,16.4756088,-0.000925861939,-0.00128178217,-4.11503106e-06,-3.52249145e-07,8,4,397,59,59,2.0,PIXEL,0,4,397,397
4503599912583168,576461027181432320,64.8595276,-30.9419003,412.527405,418.741394,5.96153498,-2.8204031,37.8609352,38.4311905,-0.000207627047,0.00155114906,0.000147849511,-3.56087696e-07,8,4,398,60,60,2.0,PIXEL,0,4,398,398
4503599694479360,576461164620306688,39.0879173,109.748299,-353.035126,371.772766,1.39696693,4.02579308,-12.9147387,13.6000061,-0.00104731123,0.000893919612,0.000165590463,-1.41149826e-07,8,6,89,61,61,2.0,PIXEL,0,6,89,89
4503599929360384,576461164620314112,7.88959503,-115.861031,-344.739105,363.776062,0.57340306,-8.9459734,-26.6133957,28.0827923,0.000120052937,0.000341007719,-0.000111738824,-2.84382622e-07,8,6,118,62,62,2.0,PIXEL,0,6,118,118
4503599644147712,576461164620324864,-106.104355,-46.6305046,-232.889145,260.142944,-5.4366684,-2.34946394,-11.9011049,13.293788,0.000107511543,9.40398058e-06,-4.98116096e-05,-1.03647392e-06,8,6,160,63,63,2.0,PIXEL,0,6,160,160
4503599744811008,576461164620356096,97.583992,-63.3291168,-133.968506,177.469864,2.76232982,-1.74841726,-3.76431942,4.98685217,9.51974216e-05,0.00107024191,-0.000426978135,-6.26400336e-08,8,6,282,64,64,2.0,PIXEL,0,6,282,282
4503599811919872,576461164620365056,-100.639999,-58.7226944,-11.4700699,117.11731,-3.77920198,-2.24611735,-0.43354249,4.4188838,-0.000120490651,0.000243938935,-0.000212695086,-6.44873879e-08,8,6,317,65,65,2.0,PIXEL,0,6,317,317
4503599895805952,576461164620380928,20.1605663,-114.088287,12.7014132,116.564751,1.206761,-6.62492228,0.739265263,6.77521563,7.47314043e-05,8.28881675e-05,0.000619491853,-1.14808977e-07,8,6,379,66,66,2.0,PIXEL,0,6,379,379
4503599962914816,576461164620387328,-12.4986134,114.419548,26.2983036,118.074051,-1.028579,9.09203434,2.08949733,9.38617229,-0.000503505056,0.000129435153,-0.00081165228,-8.06536562e-08,8,6,404,67,67,2.0,PIXEL,0,6,404,404
4503599660924928,576461164620395008,61.142849,-98.6678391,128.015549,172.810867,4.89669752,-7.83586073,10.1913023,13.7568951,-0.00112799474,0.000206141762,0.000700300501,-6.32551078e-08,8,6,434,68,68,2.0,PIXEL,0,6,434,434
4503599879028736,576461164620398336,96.8014755,63.4332733,71.7327728,136.212997,2.74500895,1.83562458,2.04711485,3.88669968,1.10040874e-05,-2.92186432e-05,1.13367487e-05,-5.65942457e-08,8,6,447,69,69,2.0,PIXEL,0,6,447,447
4503599711256576,576461164620414720,-44.7515297,107.290092,143.592667,184.758301,-2.84678793,6.73806763,9.03657532,11.6265469,0.000260472385,-0.000105275481,0.000160444324,-8.11452665e-08,8,6,511,70,70,2.0,PIXEL,0,6,511,511
4503599728033792,576461164620417024,-115.376778,4.95713806,200.895172,231.726028,-9.54545784,0.44775039,16.6251812,19.1761322,-0.000222219009,-0.00151994731,-8.68330608e-05,-9.42063139e-08,8,6,520,71,71,2.0,PIXEL,0,6,520,520
4503599677702144,576461164620442880,-107.630013,40.3584976,311.894623,332.405701,-7.71532154,2.85403943,22.3179035,23.7859554,0.000242851689,-0.000268556061,0.000118166521,-1.19689119e-07,8,6,621,72,72,2.0,PIXEL,0,6,621,621
4503599677702144,576461164620443136,-109.431633,41.024765,317.106171,337.960052,-7.71547842,2.8526907,22.3180218,23.7859554,-0.00300057163,0.00124573428,-0.0011969331,-1.11195746e-07,8,6,622,73,73,2.0,PIXEL,0,6,622,622
4503599862251520,576461164620444416,-109.799988,-37.0911026,380.028992,397.334381,-2.58651447,-0.912645102,8.99049854,9.40017128,0.000468909304,0.00113000767,0.000249378296,-1.40624238e-07,8,6,627,74,74,2.0,PIXEL,0,6,627,627
4503599644147712,576461302059278592,-157.021103,-68.4239502,-344.128937,384.411774,-5.45359707,-2.3159492,-11.8999262,13.293786,-0.000109242435,-8.72555902e-05,6.72823007e-05,-2.10524163e-07,8,8,161,75,75,2.0,PIXEL,0,8,161,161
4503599644147712,576461302059278848,-158.717773,-69.1442871,-347.830872,388.547363,-5.45413828,-2.31501913,-11.8998585,13.293786,-5.70796183e-05,0.000199454764,-1.25573288e-05,-7.29227025e-08,8,8,162,76,76,2.0,PIXEL,0,8,162,162
4503599744811008,576461302059325440,144.385406,-92.602951,-197.548187,261.689331,2.77998543,-1.71933615,-3.76471615,4.98685122,0.00100763573,0.00142826885,9.23013868e-05,-8.38943564e-08,8,8,344,77,77,2.0,PIXEL,0,8,344,344
4503599744811008,576461302059325696,146.124924,-93.6770554,-199.902695,264.808258,2.78163695,-1.71686482,-3.76462364,4.98685122,-0.000269687152,-0.000295980717,-6.41724982e-05,-6.92421551e-08,8,8,345,78,78,2.0,PIXEL,0,8,345,345
4503599811919872,576461302059358976,-148.271713,-87.2776108,-16.9290142,172.93631,-3.76216125,-2.2748208,-0.432086319,4.41888332,8.44448587e-05,-0.000232253704,0.000488351041,-4.97115238e-08,8,8,475,79,79,2.0,PIXEL,0,8,475,475
4503599895805952,576461302059382784,30.2472591,-168.688461,18.8036213,172.429962,1.2396636,-6.61875391,0.740072727,6.77521515,0.000112817666,7.74168002e-05,0.000502390612,-8.93908876e-08,8,8,568,80,80,2.0,PIXEL,0,8,568,568
4503599962914816,576461302059392512,-18.9096947,170.051987,39.0902176,175.520767,-1.06430078,9.08777046,2.09015727,9.38617229,-0.000238502529,3.57569734e-05,-0.000277187966,-5.42657119e-08,8,8,606,81,81,2.0,PIXEL,0,8,606,606
4503599879028736,576461302059409152,144.035599,95.3765259,107.094559,203.334137,2.72550631,1.86383653,2.04767966,3.88669872,0.000418336742,0.000395669602,-0.000917356403,-5.72574628e-08,8,8,671,82,82,2.0,PIXEL,0,8,671,671
4503599660924928,576461302059424000,90.8243332,-145.985031,189.626373,255.97464,4.92407846,-7.81829357,10.1916008,13.7568951,0.000123525242,9.64856154e-05,1.42398139e-05,-7.02209704e-08,8,8,729,83,83,2.0,PIXEL,0,8,729,729
4503599711256576,576461302059453440,-66.7207336,158.946365,212.943192,273.983704,-2.8782177,6.72447538,9.03674221,11.6265459,-1.40806389e-06,3.16417595e-06,-2.90638536e-06,-8.03428293e-08,8,8,844,84,84,2.0,PIXEL,0,8,844,844
4503599728033792,576461302059476992,-171.688293,7.69130898,298.974518,344.85611,-9.54427624,0.480358779,16.6249466,19.1761303,0.000191501284,0.000277708023,0.000101792102,-1.03845956e-07,8,8,936,85,85,2.0,PIXEL,0,8,936,936
4503599677702144,576461302059515904,-160.814697,59.9060173,465.561249,496.188141,-7.7299161,2.8229475,22.3168049,23.7859535,0.00207381765,-0.000399704702,0.000768300437,-4.30772246e-07,8,8,1088,86,86,2.0,PIXEL,0,8,1088,1088
4503599946137600,648518483780317440,-80.9958344,-82.9763489,602.0,613.068665,-4.49499416,-4.56168938,33.263298,33.8743591,0.00062186463,0.000207890043,0.000112483896,-5.3161493e-08,9,2,49,87,87,1.0,PIXEL,2,2,49,49
4503599778365440,648518483780317696,-87.7202377,-101.479523,598.0,612.861389,-6.50662756,-7.46617556,44.1565628,45.2536545,-7.58127571e-05,-0.000313670287,-6.4253938e-05,-4.36666809e-08,9,2,50,88,88,1.0,PIXEL,2,2,50,50
4503599795142656,648518483780318208,-55.0308342,-107.486671,598.0,610.191589,-0.520551324,-0.937996626,5.29252386,5.40118361,-0.00027825241,0.00109064532,0.000165762191,-4.24836983e-08,9,2,52,89,89,1.0,PIXEL,2,2,52,52
4503599795142656,648518483780318464,-55.4248543,-108.194572,602.0,614.27356,-0.521888852,-0.936438799,5.29266691,5.40118265,5.7008936e-05,5.05269672e-05,1.45191734e-05,-4.06547329e-08,9,2,53,90,90,1.0,PIXEL,2,2,53,53
4503599761588224,648518483780322048,84.5553741,-63.3238525,602.0,611.211365,2.30036306,-1.68484914,16.2266426,16.4756031,-7.71599007e-05,0.000237196597,3.55254269e-05,-3.92162178e-08,9,2,67,91,91,1.0,PIXEL,2,2,67,67
4503599761588224,648518483780322304,83.9883804,-62.9085197,598.0,607.149963,2.29892778,-1.68441868,16.2268906,16.4756031,0.000890049443,-0.000454455905,-0.000173347333,-4.3721478e-08,9,2,68,92,92,1.0,PIXEL,2,2,68,68
4503599912583168,648518483780322560,94.72052,-45.0036011,602.0,611.068115,5.97107029,-2.7984159,37.8610611,38.4311829,-5.62567511e-05,0.000113538656,1.72020318e-05,-6.10440125e-08,9,2,69,93,93,1.0,PIXEL,2,2,69,69
4503599912583168,648518483780322816,94.0896912,-44.7078018,598.0,607.007874,5.97107267,-2.80129099,37.8608475,38.4311867,-0.00022888527,8.57551859e-05,4.23894671e-05,-5.16191463e-08,9,2,70,94,94,1.0,PIXEL,2,2,70,70
4503599946137600,648518621219270912,-94.5195999,-96.6774826,702.0,714.905334,-4.50181055,-4.55516863,33.2632713,33.8743591,0.000825085153,-0.000807061384,1.06274035e-06,-6.08101516e-08,9,4,49,95,95,1.0,PIXEL,2,4,49,49
4503599778365440,648518621219271168,-102.466545,-118.378265,698.0,715.345886,-6.51652384,-7.45748186,44.1565742,45.2536545,-0.000339191727,-2.57328957e-05,-5.44600662e-05,-5.42923146e-08,9,4,50,96,96,1.0,PIXEL,2,4,50,50
4503599795142656,648518621219271680,-64.9821472,-125.12722,698.0,712.241577,-0.531984448,-0.930657864,5.29268169,5.40118265,0.000447221508,0.0001809143,7.67041565e-05,-3.59579779e-08,9,4,52,97,97,1.0,PIXEL,2,4,52,52
4503599761588224,648518621219275520,98.7510605,-73.67939,702.0,712.745483,2.31070089,-1.67613983,16.2260742,16.4756012,0.000961758313,-0.000330319977,-0.000171159336,-4.33379839e-08,9,4,67,98,98,1.0,PIXEL,2,4,67,67
4503599761588224,648518621219275776,98.1819305,-73.2661667,698.0,708.684021,2.306247,-1.67644167,16.2266769,16.4756012,0.000462584692,1.27252179e-05,-6.44743122e-05,-3.60050869e-08,9,4,68,99,99,1.0,PIXEL,2,4,68,68
4503599912583168,648518621219276032,110.497231,-52.382019,702.0,712.573853,5.97567654,-2.7875545,37.8611336,38.4311829,6.12413423e-05,-0.000296530081,-3.15460456e-05,-4.60681235e-08,9,4,69,100,100,1.0,PIXEL,2,4,69,69
4503599912583168,648518621219276288,109.865921,-52.0874252,698.0,708.513672,5.97526121,-2.78922153,37.8610802,38.4311829,2.26268767e-05,-2.33226856e-05,-5.3332692e-06,-4.34318039e-08,9,4,70,101,101,1.0,PIXEL,2,4,70,70
4503599946137600,648518758658224384,-110.775169,-113.095978,822.0,837.109924,-4.51302528,-4.54631519,33.2629623,33.8743591,-0.000371099217,9.10843664e-05,-3.79646226e-05,-6.08143509e-08,9,6,49,102,102,1.0,PIXEL,2,6,49,49
4503599795142656,648518758658225152,-77.1742477,-146.155792,818.0,834.702148,-0.544032693,-0.923816621,5.29265499,5.40118217,-3.95971074e-05,0.000305477268,4.9193317e-05,-4.646596e-08,9,6,52,103,103,1.0,PIXEL,2,6,52,52
4503599761588224,648518758658228992,115.874924,-86.0399628,822.0,834.592163,2.32047796,-1.6664319,16.2256794,16.4756012,0.000980059151,0.000380235986,-0.000101317506,-1.71127027e-07,9,6,67,104,104,1.0,PIXEL,2,6,67,67
4503599761588224,648518758658229248,115.302917,-85.6291275,818.0,830.530579,2.31882763,-1.66654599,16.2259045,16.4756012,0.00131427147,-9.60793186e-05,-0.000197803674,-5.86357309e-08,9,6,68,105,105,1.0,PIXEL,2,6,68,68
4503599912583168,648518758658229760,128.813705,-60.9067001,818.0,830.320496,5.98084927,-2.77686882,37.8611031,38.4311829,-0.000536325155,-0.000288981246,6.34882454e-05,-3.36780914e-08,9,6,70,106,106,1.0,PIXEL,2,6,70,70
4503599761588224,648518896097182720,135.367996,-99.955574,958.0,972.687866,2.32980156,-1.65436387,16.2255783,16.4756012,-0.000918796286,-0.000328032649,9.84142462e-05,-3.7571251e-08,9,8,68,107,107,1.0,PIXEL,2,8,68,68
4503599912583168,648518896097183232,150.931671,-71.1628799,958.0,972.42804,5.98456955,-2.76706839,37.8612328,38.4311829,4.61820082e-06,-1.84265282e-05,-2.11910174e-06,-4.17946495e-08,9,8,70,108,108,1.0,PIXEL,2,8,70,70
4503599845474304,864691265894107136,214.250168,-457.950714,-2951.5,2994.51172,2.46056962,-5.60864973,-35.734417,36.2556381,-0.00031683853,-0.000213170904,1.17225827e-05,-7.80286769e-08,12,2,72,109,109,3.0,STRIP,2,2,72,72
