particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599694479360,504403708021321728,-122.282593,-109.522087,-958.0,971.96698,-4.8822875,-4.30438089,-37.9691124,38.523098,0.00029703739,-0.000139316078,-2.22637682e-05,-1.34019643e-07,7,8,48,0,0,1.0,PIXEL,2,8,48,48
4503599694479360,504403845460275200,-104.298164,-93.6310959,-818.0,829.924316,-4.87220478,-4.31487274,-37.9692192,38.523098,-6.18829654e-05,0.000398401666,-3.72889408e-05,-4.23703597e-08,7,10,48,1,1,1.0,PIXEL,2,10,48,48
4503599694479360,504403845460275456,-104.811493,-94.08564,-822.0,833.982666,-4.87303162,-4.3148551,-37.9691124,38.523098,-1.25707601e-07,-1.02797014e-06,1.82170879e-07,-4.85097758e-08,7,10,49,2,2,1.0,PIXEL,2,10,49,49
4503599694479360,504403982899228672,-88.9127579,-79.9796448,-698.0,708.173828,-4.86342335,-4.32282352,-37.9694405,38.5231018,-8.38724445e-05,-0.000162237717,2.92529639e-05,-3.81419127e-08,7,12,48,3,3,1.0,PIXEL,2,12,48,48
4503599694479360,504403982899228928,-89.425148,-80.4350739,-702.0,712.232178,-4.86400747,-4.32317638,-37.969326,38.523098,-0.00028521783,-0.000614179415,0.000106510852,-3.64065755e-08,7,12,49,4,4,1.0,PIXEL,2,12,49,49
4503599660924928,504403982899237888,95.1225891,121.139626,-698.0,714.795898,4.20963812,5.43667364,-31.1291161,31.8796425,0.000412744383,5.51784615e-05,6.54976029e-05,-4.08374277e-08,7,12,84,5,5,1.0,PIXEL,2,12,84,84
4503599728033792,504404120338188544,156.342056,-23.3669472,-602.0,622.434326,3.06003928,-0.403728753,-11.7858009,12.1837225,0.000225322874,0.000632812793,3.69454392e-05,-9.79319026e-08,7,14,73,6,6,1.0,PIXEL,2,14,73,73
4503599660924928,504404120338191360,81.5827332,103.687683,-598.0,612.384888,4.21798897,5.42940331,-31.1292553,31.8796425,0.000348707836,4.1002364e-05,5.44502254e-05,-4.60374316e-08,7,14,84,7,7,1.0,PIXEL,2,14,84,84
4503599694479360,576460889742393856,-23.6553783,-21.4544182,-186.420456,189.13678,-4.82460546,-4.36226225,-37.9698906,38.5231094,0.00119352934,-0.00278462423,0.000168839513,-4.48076122e-07,8,2,66,8,8,2.0,PIXEL,0,2,66,66
4503599660924928,576460889742396160,20.3788719,25.6286297,-148.645584,152.210022,4.26121855,5.37354565,-31.1330681,31.8796501,0.000184921664,-8.45996547e-05,1.09151897e-05,-2.0110204e-07,8,2,75,9,9,2.0,PIXEL,0,2,75,75
4503599677702144,576460889742398976,15.8381624,-28.0079956,-75.7060242,82.2682724,1.42112291,-2.53294563,-6.83663082,7.42873383,0.00061241613,-0.000661724305,0.000372652867,-1.05520769e-07,8,2,86,10,10,2.0,PIXEL,0,2,86,86
4503599728033792,576460889742399488,31.2021103,-5.09212589,-120.376564,124.4636,3.05598736,-0.488823563,-11.783639,12.183732,0.000219049165,0.00139277545,-6.68515554e-07,-2.08351338e-07,8,2,88,11,11,2.0,PIXEL,0,2,88,88
4503599711256576,576460889742400768,-8.12018394,30.4665184,-93.0161896,98.2161942,-1.68446243,6.28446484,-19.1943626,20.2673779,-0.000320278079,0.000807034317,0.000292486977,-1.18718283e-07,8,2,93,12,12,2.0,PIXEL,0,2,93,93
4503599761588224,576460889742403072,20.3935642,-24.6029434,-7.99093771,32.943634,4.54795265,-5.47168589,-1.77937663,7.33488703,0.00043730886,0.000360856415,8.32012756e-06,-3.77383209e-08,8,2,102,13,13,2.0,PIXEL,0,2,102,102
4503599795142656,576460889742403840,32.6444054,3.39126134,-55.4106445,64.4109497,3.06032252,0.327804863,-5.19639111,6.04042006,-0.000204895448,3.77207944e-05,-0.000118104923,-1.54463038e-07,8,2,105,14,14,2.0,PIXEL,0,2,105,105
4503599744811008,576460889742408704,10.1729345,30.9154243,15.5769711,36.086956,1.76817667,5.34340572,2.69316053,6.24040985,0.000240118796,0.000294010999,-0.000741236552,-5.28357731e-08,8,2,124,15,15,2.0,PIXEL,0,2,124,124
4503599778365440,576460889742411776,31.3982544,-10.4057074,73.7594299,80.8375702,9.2026453,-3.03775835,21.6091061,23.6829338,-0.000293543038,0.000103641127,0.000139456068,-1.11049985e-07,8,2,136,16,16,2.0,PIXEL,0,2,136,136
4503599644147712,576460889742412544,17.7726822,26.8845062,97.9653091,103.154564,0.83109951,1.27545309,4.62788963,4.87299013,-7.9529229e-05,-5.87959221e-05,3.03340075e-05,-1.4372219e-07,8,2,139,17,17,2.0,PIXEL,0,2,139,139
4503599694479360,576461027181331456,-53.2975273,-48.1823311,-419.380035,425.491669,-4.84152651,-4.34627962,-37.9695663,38.5231056,0.000161706077,-1.77756392e-05,-1.82888325e-05,-2.91095574e-07,8,4,4,18,18,2.0,PIXEL,0,4,4,4
4503599694479360,576461027181339648,-52.9274063,-47.8500595,-416.477325,422.546631,-4.83909369,-4.34770441,-37.9697113,38.5231056,-0.00223342632,0.00120282301,0.00014724613,-2.4462895e-07,8,4,36,19,19,2.0,PIXEL,0,4,36,36
