particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599862251520,504403295704470016,124.498634,111.622307,-1498,1507.43506,0.718179643,0.576258063,-8.24650192,8.29842186,-4.40001168e-05,0.00036336662,2.16094395e-05,-4.12250358e-08,14
4503599862251520,504403433143423488,107.183128,97.5210953,-1298,1306.1759,0.708986998,0.585176051,-8.24666977,8.29842281,0.000201624105,2.6962276e-05,1.93386895e-05,-8.82546161e-08,12
4503599862251520,504403433143423744,107.527351,97.8048401,-1302,1310.20093,0.710153162,0.584765375,-8.24659824,8.29842186,-0.000258272688,0.00166839862,9.62974882e-05,-5.88450852e-08,13
4503599862251520,504403570582376960,90.0927658,83.2049484,-1098,1104.92078,0.698898673,0.594245493,-8.24688339,8.29842377,0.000255242747,0.000264793285,4.07536936e-05,-3.3915061e-08,10
4503599862251520,504403570582377216,90.4321823,83.4935303,-1102,1108.9458,0.700391829,0.595415294,-8.24667168,8.29842281,0.000184455304,-0.000195590721,1.58016519e-06,-3.15330588e-08,11
4503599862251520,504403708021330432,78.2794952,73.0565567,-958,964.045776,0.693992078,0.602482796,-8.24670029,8.29842377,-6.30375289e-05,-0.000244508818,-2.31257509e-05,-3.81542762e-08,8
4503599862251520,504403708021330688,78.6158066,73.3483734,-962,968.070801,0.692823112,0.601054013,-8.24690247,8.29842377,0.000165758087,7.28972082e-05,1.93098222e-05,-6.91036846e-08,9
4503599644147712,504403708021336320,-153.229477,47.3310623,-962,975.296326,-2.6491437,0.865455568,-16.6921215,16.9235058,0.000422599493,0.000601504056,-3.55949051e-05,-2.67465225e-07,6
4503599862251520,504403845460269312,66.9255905,63.101265,-822.5,827.695923,0.688110828,0.609082162,-8.24670887,8.29842377,-8.77552739e-05,0.000208254103,8.10699385e-06,-4.48212063e-08,7
4503599845474304,504403845460278528,45.9870186,-150.494247,-822,837.066101,0.371827245,-1.06532264,-5.88042307,5.98863173,-0.000129260283,-0.000572061632,9.55703872e-05,-7.51511067e-08,6
4503599644147712,504403845460289792,-131.00882,40.115715,-822,833.357605,-2.65116072,0.853484154,-16.6924171,16.9235058,-0.000359930593,0.000168136015,6.58250647e-05,-5.69093501e-08,5
4503599862251520,504403982899222784,56.9641571,54.1696739,-702.5,706.942566,0.681625426,0.61677599,-8.24667549,8.29842472,0.000244468887,4.11457768e-05,2.33393057e-05,-5.14264045e-08,6
4503599862251520,504403982899223040,56.5923958,53.8333054,-698,702.414368,0.681263208,0.615735114,-8.24678421,8.29842567,-0.000358867226,0.000232879785,-1.21998155e-05,-4.69932431e-08,5
4503599845474304,504403982899231744,38.2453499,-127.989021,-698,710.783142,0.360858917,-1.06912482,-5.88041782,5.98863268,2.88695464e-05,7.51820335e-05,-1.18552798e-05,-4.07159426e-08,4
4503599845474304,504403982899232000,38.4908485,-128.716324,-702,714.85675,0.360919446,-1.06937099,-5.88036871,5.9886322,-8.29640921e-05,-4.10358698e-05,2.40435725e-06,-3.25632783e-08,5
4503599879028736,504403982899238144,100.49752,139.627441,-702,722.791016,2.08632255,2.99224663,-14.8656445,15.3070192,-0.000240254492,-0.000106910753,-5.51168123e-05,-1.15546364e-07,4
4503599644147712,504403982899243264,-111.948936,34.0216599,-702,711.698303,-2.65324569,0.842052579,-16.692667,16.9235077,0.000111203793,-5.11832804e-05,-2.02112897e-05,-4.50245956e-08,4
4503599644147712,504403982899243520,-111.313263,33.8200912,-698,707.643005,-2.65234971,0.840304494,-16.6928997,16.9235077,5.90589625e-05,1.46313314e-05,-8.56096358e-06,-8.51514983e-08,3
4503599862251520,504404120338176256,48.7280006,46.6755943,-602.5,606.316345,0.67691642,0.620691955,-8.24677086,8.29842567,5.51412086e-05,-0.000241504342,-1.35826176e-05,-6.39049631e-08,4
4503599862251520,504404120338176512,48.3587532,46.3366585,-598,601.788147,0.677027464,0.622941315,-8.24659252,8.29842567,-0.000606980582,-0.00127737364,-0.00014616322,-3.76084159e-08,3
4503599644147712,504404120338179840,-96.0514374,29.0138512,-602,610.316772,-2.65492892,0.830588698,-16.692976,16.9235077,-0.000302432862,0.000565040158,7.62777636e-05,-4.96828534e-08,2
4503599845474304,504404120338185216,32.2013359,-109.776955,-598,608.942871,0.350239813,-1.07144821,-5.88063765,5.98863316,0.000715589966,-0.000866463699,0.00020063488,-3.51372442e-08,2
4503599845474304,504404120338185472,32.4397125,-110.506607,-602,613.016479,0.34991613,-1.07300818,-5.88037157,5.98863268,0.000460596697,0.000402436679,-4.58486065e-05,-1.42384067e-07,3
4503599811919872,504404120338190080,157.639969,62.2810249,-602,625.506836,1.55830359,0.562810659,-5.8762269,6.10624886,-0.000111753827,0.000382108439,7.02195348e-06,-4.50355913e-08,5
4503599879028736,504404120338191616,86.432106,119.537819,-602,619.825317,2.09689331,2.98242378,-14.8661318,15.3070192,8.13250517e-05,-0.000124936356,-1.35486462e-05,-4.28601368e-08,3
4503599862251520,576460889742387712,22.8589916,22.3460274,-284.374847,286.189178,0.669194818,0.639072299,-8.2460041,8.29843235,-0.000247893709,0.00126032974,7.81035342e-05,-4.41227144e-07,1
4503599862251520,576460889742387968,24.3107834,23.7339115,-302.259583,304.187805,0.669779062,0.639462113,-8.2459259,8.29843235,-0.000108350578,-8.41286674e-05,-1.45279482e-05,-7.90769491e-07,2
4503599862251520,576460889742391808,22.500782,22.0038338,-279.960236,281.74649,0.669456184,0.640923679,-8.24583912,8.29843235,-0.000466542988,-0.00163662306,-0.000164541707,-3.65669933e-07,0
4503599845474304,576460889742394624,8.33548832,-30.9157333,-167.511017,170.57045,0.301545054,-1.08348584,-5.88113832,5.98864126,0.000238398847,0.00048688674,-7.71919003e-05,-2.53936093e-07,0
4503599644147712,576460889742397440,-31.4625549,9.26582909,-196.548874,199.270569,-2.66904044,0.796922982,-16.6923752,16.9235172,0.000697393087,-0.00015922157,-0.000118792566,-2.99277161e-07,0
4503599694479360,576460889742397696,-32.2939949,-2.89335752,-74.1106644,80.9009933,-2.98819804,-0.277739674,-6.86065865,7.48907661,-0.000475210516,-6.65658008e-05,0.000209841441,-1.33824571e-07,0
4503599728033792,576460889742398976,18.6564579,-25.4906769,-106.160927,110.818443,0.545492649,-0.761287749,-3.14529705,3.28347063,-0.00139062142,-0.00042320232,-0.000138241579,-1.57783973e-07,0
4503599895805952,576460889742399744,31.3486671,5.59710932,-70.1461487,77.0635757,1.60787511,0.296758145,-3.60150957,3.95668578,0.000301095686,-0.000203813426,0.000117835632,-1.69877111e-07,0
4503599744811008,576460889742399744,29.3400555,11.3419685,-73.9439316,80.3778152,1.67647743,0.658194005,-4.23381567,4.60219002,0.000961939862,-0.00118308666,0.000197723202,-4.28404348e-07,0
4503599811919872,576460889742399744,29.0112286,12.2825241,-112.164955,116.522797,1.52411509,0.635825157,-5.87775517,6.10625648,-0.000351310387,-2.13794301e-05,-9.32121475e-05,-1.77948706e-07,0
4503599744811008,576460889742400000,31.3278656,12.1213579,-78.9615784,85.8322906,1.67697215,0.658202767,-4.23361778,4.60218954,-0.000291166129,0.000208194164,-8.26485993e-05,-2.76704185e-07,1
4503599811919872,576460889742400000,30.594389,12.9425325,-118.271126,122.866249,1.52415955,0.634854555,-5.87784815,6.10625648,0.00149600196,-0.00214615604,0.000156912094,-2.00202109e-07,1
4503599879028736,576460889742400256,19.0145073,25.7364979,-130.611084,134.476898,2.15694857,2.93488312,-14.8670216,15.3070393,-7.62781565e-06,-0.000441253767,-8.78929641e-05,-3.05300205e-07,0
4503599912583168,576460889742401792,-34.2302322,1.14440453,-36.4047203,49.9890213,-4.75730181,0.148339778,-5.05917072,6.94696331,-7.43453274e-05,-0.00114921271,3.64262924e-05,-5.9569679e-08,1
4503599929360384,576460889742401792,-29.6335449,-12.0026188,-49.0210419,58.5693779,-1.38465571,-0.571104109,-2.29653096,2.74383855,6.42564337e-05,-4.59496696e-05,-2.71874706e-05,-1.0592089e-07,0
4503599929360384,576460889742402048,-31.4337559,-12.7460346,-52.0074463,62.1374207,-1.38414574,-0.572229445,-2.29655814,2.74383831,3.13912715e-05,5.89780166e-06,-2.02985138e-05,-7.56445857e-08,1
4503599677702144,576460889742404096,25.3681622,19.536869,-21.5721569,38.6169739,3.24984789,2.51499128,-2.7685554,4.95608282,2.31299855e-05,-0.00011062347,-7.32349436e-05,-5.73153116e-08,0
