particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599711256576,504403570582367488,-136.934113,-63.6368599,-1102,1112.30688,-3.20389485,-1.44263816,-25.6221409,25.8621616,0.000583498506,0.000352161995,-9.27117799e-05,-6.95785616e-08,7
4503599929360384,504403570582378240,60.7774467,155.442703,-1102,1114.62085,0.669252038,1.54505873,-11.1303902,11.2575245,0.000311667973,0.000602603424,0.000102459227,-4.74128257e-08,10
4503599929360384,504403570582378496,60.5374641,154.88707,-1098,1110.5752,0.665321589,1.54733312,-11.130312,11.2575264,0.000961624726,-0.000257644773,2.22964045e-05,-5.81188146e-07,9
4503599711256576,504403708021320960,-119.437004,-55.7253609,-962,970.994873,-3.20007658,-1.45288038,-25.6220417,25.8621635,0.000214469634,-0.00028433447,-1.06052894e-05,-5.50091421e-08,6
4503599929360384,504403708021331712,52.4773064,135.950775,-962,973.020691,0.654531777,1.55234778,-11.1302528,11.2575264,-0.000564087939,-0.000181904543,-5.84101836e-05,-1.15044202e-07,8
4503599929360384,504403708021331968,52.2425461,135.39241,-958,968.974915,0.652098358,1.55451357,-11.1300945,11.2575264,-0.000177435737,0.000514264801,6.15014142e-05,-5.69009337e-08,7
4503599711256576,504403845460274432,-101.958321,-47.7786293,-822,829.683228,-3.19634676,-1.45918787,-25.6221485,25.8621635,-0.000147054714,-0.00036775347,3.93418086e-05,-4.96184391e-08,5
4503599711256576,504403845460274688,-101.459465,-47.5508385,-818,825.645752,-3.19424486,-1.45862126,-25.6224442,25.8621635,-0.00023941687,-0.000463735749,5.63091235e-05,-5.67885508e-08,4
4503599929360384,504403845460285184,44.3441315,116.368591,-822,831.417847,0.640377283,1.55885184,-11.130168,11.2575264,0.000314641278,0.00039756007,7.38362432e-05,-4.01650766e-08,6
4503599929360384,504403845460285440,44.1150017,115.807838,-818,827.372009,0.635197639,1.56113839,-11.1301451,11.2575274,-0.00045923685,0.000653243158,6.55006006e-05,-5.44940058e-08,5
4503599711256576,504403982899217152,-87.0072021,-40.9276314,-702,708.560486,-3.19042802,-1.4675678,-25.6224079,25.8621635,0.000154364941,0.000281198503,-3.52733259e-05,-5.13690566e-08,3
4503599929360384,504403982899238656,37.5457573,99.5168457,-702,710.044434,0.625410974,1.56511021,-11.1301413,11.2575274,1.88613958e-05,-3.29613831e-05,-3.52294387e-06,-5.15635747e-08,4
4503599929360384,504403982899238912,37.3209991,98.9543076,-698,705.998657,0.625012159,1.56556368,-11.1301022,11.2575293,0.000367912871,-0.000130707704,2.3312698e-06,-4.90569789e-08,3
4503599879028736,504403982899243520,-157.477844,29.692276,-698,716.475037,-0.795261323,0.19636251,-3.57759023,3.67169094,8.91379314e-05,-0.000244284194,-3.31729643e-05,-3.8830823e-08,4
4503599879028736,504403982899243776,-158.366196,29.9125481,-702,720.580078,-0.793937624,0.197917312,-3.57779789,3.67169023,0.000494754117,3.55811535e-05,-0.000107747379,-3.66541144e-08,5
4503599711256576,504404120338170624,-74.5656281,-35.1887627,-602,607.625366,-3.18610954,-1.4741776,-25.6225681,25.8621655,-1.9797892e-06,2.03842064e-05,-8.88246859e-07,-3.79991292e-08,2
