particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599845474304,504403295704464896,67.2621078,-140.739243,-1498,1506.10974,1.28098285,-2.78330588,-29.3967152,29.5561447,-6.40919097e-06,-4.22232224e-05,3.76003368e-06,-4.1333017e-08,13
4503599828697088,504403295704470272,107.350258,111.180969,-1502,1509.94666,1.68603611,1.68287456,-23.1477299,23.2702236,0.000682343496,0.000101413563,5.71267992e-05,-4.27182627e-08,11
4503599845474304,504403433143418368,58.5084114,-121.820801,-1298,1305.02502,1.29177582,-2.77843451,-29.3967037,29.5561466,-0.000319838116,-0.000390411878,2.28804201e-05,-3.0673128e-08,11
4503599845474304,504403433143418624,58.6841965,-122.198914,-1302,1309.04675,1.29229355,-2.77884245,-29.3966427,29.5561447,-0.00019426737,0.000679762976,-7.27459847e-05,-4.27795861e-08,12
4503599828697088,504403433143423744,92.8264236,96.6195526,-1302,1308.89001,1.67658269,1.68951058,-23.1479321,23.2702236,2.3564291e-05,0.000152793596,1.29088876e-05,-4.9339608e-08,10
4503599845474304,504403570582371840,49.6812668,-102.935852,-1098,1103.94031,1.30325937,-2.77295876,-29.3967152,29.5561466,0.000232547827,3.08157178e-05,7.45082025e-06,-4.67809436e-08,9
4503599845474304,504403570582372096,49.8586044,-103.313095,-1102,1107.96191,1.30305612,-2.77188849,-29.3968239,29.5561466,-0.000183366763,-0.0013598816,0.000120167075,-3.65011843e-08,10
4503599828697088,504403570582377216,78.3578415,81.9696503,-1102,1107.83081,1.670421,1.7010392,-23.1475353,23.2702255,-0.000225279058,-0.00113482191,-9.94753864e-05,-1.46247842e-07,9
4503599828697088,504403570582377472,78.0691757,81.6757126,-1098,1103.80957,1.6705004,1.70089245,-23.147541,23.2702255,2.17748016e-06,-2.43510431e-06,1.97982715e-08,-4.1368093e-08,8
4503599845474304,504403708021312768,43.6564217,-90.1626053,-962.5,967.705383,1.31054175,-2.76914763,-29.3967514,29.5561466,0.00037629687,-0.000198825364,3.55830998e-05,-7.46636886e-08,8
